File,relative_dirname,ID,Level,Status,Details,pci_dss,gpg13,GDPR,HIPAA,nist_800_53,tsc,mitre,Groups,Description
0585-win-application_rules.xml,ruleset/rules,60865,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4139$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",An error occurred creating the transaction bridge.
0585-win-application_rules.xml,ruleset/rules,60866,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4140$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",An error occurred initializing the transaction bridge.
0585-win-application_rules.xml,ruleset/rules,60867,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4141$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",An error occurred starting the transaction bridge.
0585-win-application_rules.xml,ruleset/rules,60870,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4149$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Transaction not found.
0585-win-application_rules.xml,ruleset/rules,60871,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4150$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The transaction is not a child transaction.
0585-win-application_rules.xml,ruleset/rules,60873,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4152$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Either the transaction is not committed or there are resource managers or subordinate MS DTC transaction managers still connected.
0585-win-application_rules.xml,ruleset/rules,60874,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4153$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Could not resolve the transaction due to an unknown error.
0585-win-application_rules.xml,ruleset/rules,60875,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4154$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC log file is unreadable.
0585-win-application_rules.xml,ruleset/rules,60877,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4157$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Could not stop the MS DTC service or one of its dependent services.
0585-win-application_rules.xml,ruleset/rules,60878,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4160$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Invalid command line arguments.
0585-win-application_rules.xml,ruleset/rules,60879,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4162$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC log file is an incompatible version.
0585-win-application_rules.xml,ruleset/rules,60880,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4165$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",No transaction selected.
0585-win-application_rules.xml,ruleset/rules,60881,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4166$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Exceeded maximum number of active transactions that the MS DTC log file can accomodate.
0585-win-application_rules.xml,ruleset/rules,60882,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4169$|^4170$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC transaction manager is in an inconsistent state and cannot proceed.
0585-win-application_rules.xml,ruleset/rules,60883,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4171$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC transaction manager log write failed.
0585-win-application_rules.xml,ruleset/rules,60884,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4172$|^4173$|^4174$|^4175$|^4176$|^4177$|^4178$|^4179$|^4180$|^4181$|^4182$|^4181$|^4182$|^4183$|^4184$|^4185$|^4186$|^4187$|^4188$|^4189$|^4190$|^4191$|^4192$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC transaction manager start failed.
0585-win-application_rules.xml,ruleset/rules,60886,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4194$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC XA transaction Manager object could not be created.
0585-win-application_rules.xml,ruleset/rules,60887,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4196$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC XA transaction manager could not start.
0585-win-application_rules.xml,ruleset/rules,60888,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4198$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Could not locate the MS DTC TIP gateway contact object.
0585-win-application_rules.xml,ruleset/rules,60889,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4199$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC TIP gateway initialization object could not be created.
0585-win-application_rules.xml,ruleset/rules,60890,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4200$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC TIP gateway failed to initialize.
0585-win-application_rules.xml,ruleset/rules,60891,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4201$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC TIP gateway failed to start.
0585-win-application_rules.xml,ruleset/rules,60892,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4208$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to initialize COM while trying to start MS DTC.
0585-win-application_rules.xml,ruleset/rules,60894,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4211$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to convert the caller provided TIP transaction URL into a valid MS DTC transaction ID.
0585-win-application_rules.xml,ruleset/rules,60895,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4212$|^4213$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Unable to get the file name for the OLE transactions proxy.
0585-win-application_rules.xml,ruleset/rules,60896,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4214$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The DllGetTransactionManagerCore function is missing from the OLE transactions proxy DLL.
0585-win-application_rules.xml,ruleset/rules,60897,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4215$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to connect to the registry on the remote MS DTC transaction manager's system.
0585-win-application_rules.xml,ruleset/rules,60898,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4216$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to open the registry key containing the list of transaction managers.
0585-win-application_rules.xml,ruleset/rules,60899,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4217$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to read the name of the default transaction manager from the registry.
0585-win-application_rules.xml,ruleset/rules,60900,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4224$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to open the registry key containing the name of the OLE transactions proxy DLL.
0585-win-application_rules.xml,ruleset/rules,60901,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4225$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to read the name of the OLE transactions proxy DLL from the registry.
0585-win-application_rules.xml,ruleset/rules,60902,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4226$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to start MS DTC via the MS DTC proxy DLL.
0585-win-application_rules.xml,ruleset/rules,60903,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4227$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Unable to start MS DTC because initialization of cluster support failed.
0585-win-application_rules.xml,ruleset/rules,60905,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4230$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC TIP gateway invalid value.
0585-win-application_rules.xml,ruleset/rules,60906,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4231$|^4232$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC TIP gateway encountered error calling CoCreateInstance.
0585-win-application_rules.xml,ruleset/rules,60908,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4240$|4241$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]","The MS DTC transaction manager sent a TIP ""ABORT COMMAND""."
0585-win-application_rules.xml,ruleset/rules,60912,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4248$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]","The MS DTC transaction manager received a TIP ""ERROR COMMAND""."
0585-win-application_rules.xml,ruleset/rules,60913,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4249$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC transaction manager received an unknown or unexpected TIP command for an active transaction.
0585-win-application_rules.xml,ruleset/rules,60914,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4352$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]","The MS DTC transaction manager received a TIP ""ERROR COMMAND"" for a ""Prepared"" transaction."
0585-win-application_rules.xml,ruleset/rules,60915,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4353$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]","The MS DTC transaction manager received an unexpected or unknown TIP command for a ""Prepared"" transaction."
0585-win-application_rules.xml,ruleset/rules,60916,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4356$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to initialize the MS DTC Communication Manager.
0585-win-application_rules.xml,ruleset/rules,60917,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4357$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC is unable to communicate with MS DTC on a remote system.
0585-win-application_rules.xml,ruleset/rules,60918,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4358$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC connection manager is unable to register with RPC to use TCP/IP or UDP/IP.
0585-win-application_rules.xml,ruleset/rules,60919,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4359$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC is unable to communicate with MS DTC on a remote system.
0585-win-application_rules.xml,ruleset/rules,60920,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4360$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC was not able to allocate a console.
0585-win-application_rules.xml,ruleset/rules,60921,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4361$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",An incompletely initialized MS DTC log file was detected.
0585-win-application_rules.xml,ruleset/rules,60924,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4367$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Unexpected event occurred on synchronization object.
0585-win-application_rules.xml,ruleset/rules,60925,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4368$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Unexpected error occurred in the MS DTC XA transaction manager.
0585-win-application_rules.xml,ruleset/rules,60926,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4370$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC was unable to bind to the TIP socket.
0585-win-application_rules.xml,ruleset/rules,60928,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4374$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]","The MS DTC transaction manager received a TIP ""ERROR COMMAND"" for an active transaction."
0585-win-application_rules.xml,ruleset/rules,60929,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4375$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC transaction manager received an unknown or unexpected TIP command for an active transaction.
0585-win-application_rules.xml,ruleset/rules,60932,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4380$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The installation of MS DTC on this node used to be a part of cluster that had a newer version of MS DTC installed.
0585-win-application_rules.xml,ruleset/rules,60933,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4381$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC was unable to determine the version of the data associated with cluster support in the local registry.
0585-win-application_rules.xml,ruleset/rules,60934,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4386$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC cannot start because it failed to initialize the log file for its first usage after a cluster install.
0585-win-application_rules.xml,ruleset/rules,60935,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4399$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Could not establish connection to trace transaction.
0585-win-application_rules.xml,ruleset/rules,60938,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4402$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The version of the transaction manager is not compatible for this feature.
0585-win-application_rules.xml,ruleset/rules,60939,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4403$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The attempt to dump the transaction to a trace file failed.
0585-win-application_rules.xml,ruleset/rules,60940,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4404$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The initialization of the tracing infrastructure failed.
0585-win-application_rules.xml,ruleset/rules,60941,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4405$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The attempt to create a new trace session failed.
0585-win-application_rules.xml,ruleset/rules,60942,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4406$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The attempt to stop the existing trace session failed.
0585-win-application_rules.xml,ruleset/rules,60943,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4407$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The attempt to flush the existing trace data failed.
0585-win-application_rules.xml,ruleset/rules,60944,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4408$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The attempt to update the maximum buffer count of the existing trace session failed.
0585-win-application_rules.xml,ruleset/rules,60946,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4410$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The thread launched to update the trace settings has failed.
0585-win-application_rules.xml,ruleset/rules,60947,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4411$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The attempt to set the trace specific registry settings failed.
0585-win-application_rules.xml,ruleset/rules,60948,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4412$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to create a new trace session.
0585-win-application_rules.xml,ruleset/rules,60949,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4413$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to stop the existing trace session.
0585-win-application_rules.xml,ruleset/rules,60950,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4414$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to flush the existing trace data.
0585-win-application_rules.xml,ruleset/rules,60951,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4415$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to update the maximum buffer count of the existing trace session.
0585-win-application_rules.xml,ruleset/rules,60952,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4416$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to update all the trace settings in the registry.
0585-win-application_rules.xml,ruleset/rules,60953,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4417$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to load all the trace settings from the registry.
0585-win-application_rules.xml,ruleset/rules,60954,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4418$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC transaction manager start failed.
0585-win-application_rules.xml,ruleset/rules,60955,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4419$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC failed to load the system restore information.
0585-win-application_rules.xml,ruleset/rules,60956,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4420$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC failed to process a system restore event.
0585-win-application_rules.xml,ruleset/rules,60957,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4421$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC failed to save the system restore information.
0585-win-application_rules.xml,ruleset/rules,60959,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4425$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The infrastructure has reported that an attempt to trace an event has failed cause of lack of enough buffer space.
0585-win-application_rules.xml,ruleset/rules,60960,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4426$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to read the needed name objects from the registry.
0585-win-application_rules.xml,ruleset/rules,60961,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4427$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to initialize the needed name objects.
0585-win-application_rules.xml,ruleset/rules,60962,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4428$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to stop MSDTC service or one of its dependent services.
0585-win-application_rules.xml,ruleset/rules,60963,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4429$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to set the security attributes on the MS DTC service.
0585-win-application_rules.xml,ruleset/rules,60964,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4431$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to stop the MS DTC service.
0585-win-application_rules.xml,ruleset/rules,60965,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4432$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to restart the MS DTC service.
0585-win-application_rules.xml,ruleset/rules,60966,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4433$|^4434$|^4435$|^4436$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC transaction manager is in an inconsistent state and cannot proceed.
0585-win-application_rules.xml,ruleset/rules,60967,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4437$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The account that the MS DTC is running under is invalid.
0585-win-application_rules.xml,ruleset/rules,60968,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4438$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to set the MS DTC service account information in the registry.
0585-win-application_rules.xml,ruleset/rules,60969,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4440$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC Service is terminating because it didn't startup in a timely manner.
0585-win-application_rules.xml,ruleset/rules,60970,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4441$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",A MS DTC component has encountered an internal error.
0585-win-application_rules.xml,ruleset/rules,60971,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4442$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC was unable to start because this version of dtc is less than the least valid version allowable.
0585-win-application_rules.xml,ruleset/rules,60972,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4443$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC was unable to start because this version of dtc is not compatible with the version of MS DTC installed on another node of the cluster.
0585-win-application_rules.xml,ruleset/rules,60973,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4444$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The XA transaction manager is in an inconsistent state and cannot proceed.
0585-win-application_rules.xml,ruleset/rules,60976,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4448$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",KTMRM service failed to load the system restore information.
0585-win-application_rules.xml,ruleset/rules,60977,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4452$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Attempt to freeze the transaction manager failed.
0585-win-application_rules.xml,ruleset/rules,60978,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4453$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Attempt to thaw the transaction manager failed.
0585-win-application_rules.xml,ruleset/rules,60979,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4454$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Failed to prepare MSDTC for imaging.
0585-win-application_rules.xml,ruleset/rules,60980,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4455$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Unexpected error when connecting to the kernel transaction manager.
0585-win-application_rules.xml,ruleset/rules,60981,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4456$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Unable to create a communication channel to the kernel transaction manager.
0585-win-application_rules.xml,ruleset/rules,60982,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4457$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MSDTC was unable to migrate its log during Windows upgrade.
0585-win-application_rules.xml,ruleset/rules,60983,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4458$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MSDTC encountered an error during migration of contact identifiers.
0585-win-application_rules.xml,ruleset/rules,60984,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^4459$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MSDTC encountered an error during Windows upgrade.
0585-win-application_rules.xml,ruleset/rules,60985,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^53252$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The maximum number of asynchronous checkpoints has been exceeded.
0585-win-application_rules.xml,ruleset/rules,60986,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^53253$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The maximum number of log buffers in use has been reached.
0585-win-application_rules.xml,ruleset/rules,60994,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^53287$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",MS DTC transaction outcome is unexpected.
0585-win-application_rules.xml,ruleset/rules,60995,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^53288$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The MS DTC XA transaction manager was unable to perform recovery.
0585-win-application_rules.xml,ruleset/rules,60996,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^53294$|^53295$|^53296$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",Heuristic damage information.
0585-win-application_rules.xml,ruleset/rules,60997,5,enabled,"{""if_sid"":""60838"",""win.system.eventID"":{""pattern"":""^53297$""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""windows"",""windows_application""]",The XA transaction manager attempted to perform recovery with the XA resource manager.
